CountryCode,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23
FRO,0.3239242828378853,0.4297875887262266,0.20023161941033213,0.0359727058674439,0.0024536098662978506,0.0025306886692777098,0.0010621899496942617,0.0003050654814219377,5.8013523180056835e-05,0.0004414956346060215,0.001810093805144696,0.00010438450698425527,1.679393513912562e-06,0.00018509306738000083,0.0010534143349467356,4.989528705790824e-05,2.7936986189721955e-06,3.7459151712104886e-06,2.0075675958769383e-07,1.5460501707240688e-05,5.366919948663677e-06,5.924306390439053e-07,1.941576180590991e-08
GAB,0.45828660874051064,0.04548736514882176,0.00029471790379108267,0.08616372486744556,0.016537937955134138,0.02211460490237421,0.000637360799168772,0.14725258353111023,0.009756676470526738,0.1029107040023529,0.02657102874045849,0.006606263768153313,0.045941126543952895,0.003200597861488405,0.005011248023414654,0.016377973053919033,0.003919081691169803,0.000125515517806175,0.0002952518400757629,7.764305568921865e-05,0.00202254502458432,0.0004034837710501856,5.956787001809737e-06
GBR,0.4276325383643932,0.3463629068044355,0.04356276180113341,0.007245845391737251,0.05195958049965611,0.00029687397025118144,0.0007001313307747779,0.02356668304073656,0.001716579086491636,1.2260015051249028e-07,0.02443912193016752,0.02279939673359838,0.013332146788973065,0.009766145994197261,0.0007596366574223399,0.012420844416538814,0.007379677005182275,0.004166256146551315,6.9083206784496706e-06,0.0018642718674975885,1.0738411331183852e-05,6.6298737900776685e-06,4.202964311421198e-06
GEO,0.056031599965694054,0.1204193152356193,0.2915447872620166,0.0047603116751947375,0.18197898569030546,0.12224430416053267,0.007708180334001988,0.006517521437131979,0.004277839028528623,0.05260093690859014,0.007871041069458892,0.007094545207216423,0.015812050978323826,3.0086654641702222e-05,0.10588080184064799,0.0001202676036642369,0.0012272986271218561,0.008889672102820538,0.00225584888508066,0.0001261773761833343,0.0021745583255657853,0.0004142240102208653,1.964562143827408e-05
GHA,0.6669084924656655,0.031071185048079857,0.0041850179675471865,0.030983801644680675,0.0010657845415871525,0.038904576975896527,0.03281112344517787,0.024369172941786223,0.0599282977982307,0.06422341874262108,0.018351256708583882,0.0015860020264731503,0.0019017248624443334,0.006647523128281578,0.0008135606842425489,0.001605494795065153,0.00016557828807186635,0.0007677056051343999,0.010056548735569064,0.0016171356650556792,0.0015309108418277051,0.0005008358640934249,4.851223884604708e-06
GIB,0.12881494339595978,0.0022056783941885004,0.05777640809223005,0.02794107993390258,0.005304724949914294,0.0014078844292155662,0.0005012160861105144,2.6849467263983988e-06,0.0005384728864124738,0.16167259814395762,0.019215384139276974,0.18853966342102224,0.04537185780162919,0.3522134395500496,2.717392068522985e-05,2.8730996096405972e-05,5.43595182746809e-07,0.007149756657231703,5.630325210271495e-07,0.000555158236879887,0.00012780045471333813,8.047877669969077e-07,0.00060343214832674
GIN,0.4737327529279195,0.03707556924139114,0.046608106103720806,0.22018005746052843,0.1324054282373867,0.00016534204129836617,0.031149337918219437,1.3457195343221638e-05,0.006724438471059949,0.008506394245919842,0.003409359569491776,0.024687828720607874,0.001477387233999804,0.006779040160966017,1.755687632920626e-05,0.0016924211423492575,0.0002761490680046105,1.666499577579251e-08,0.004471514151479344,0.00042953158947045664,0.00015271916385124965,4.2142035149139334e-05,3.44978051812647e-06
GMB,0.7066051187729752,0.09716696516243088,0.005897800323149321,0.0066970505501482945,0.008847187969900808,0.03821233812960979,0.0555096776321561,0.014411562471886947,0.0032967404388912877,0.0007498251662455861,0.000926079618911006,0.04957220094732556,0.0062707127794183245,0.00042930895700631067,0.0016561013182516476,0.0013908571316998135,0.0006599162469218527,0.00032275646637387577,0.0009934101391407195,1.6552195230473128e-07,0.0002763194581237272,4.492513594460013e-05,6.297966153629147e-05
GNQ,0.46535275067215376,5.035861435352472e-06,0.02952830738798615,0.173479625385255,0.0015863384999130598,0.010191330531998494,0.009030468178208061,0.04039561681950815,0.0022847081410232724,0.03859048254372952,0.06212661007980087,0.06382761422833026,0.047189937761065136,0.01607214556142108,0.0012605426393352828,0.03258519375558002,0.005649568257575174,0.0003137701331265164,9.873292956869352e-05,0.0003373253275339133,4.9048213200278485e-05,1.760049552315091e-05,2.7246596728887674e-05
GRC,0.08866044593843612,0.004934308333248597,0.00010619659246946972,0.37396934925743314,0.0072084368543442025,0.007773363293996648,0.006585157793345753,0.0018422813142024111,0.005724177245626111,0.2392528182028868,0.16197167223227624,0.0001460861041454553,0.0846307715768205,1.4317157699611403e-06,0.008154380355247341,0.0020316669928686173,0.00037339120290103684,0.002315088699858265,0.0038640181535390256,0.0004123173458059588,9.244969728385997e-06,6.9738990870979196e-06,2.6421925962560323e-05
GRD,0.12919489418603972,0.1390176970931938,3.7483256047478694e-06,0.006689541452286894,0.002614263002161069,0.018262852767391376,0.07586421804485985,0.007706090833143502,0.015866898698215896,0.08115686936141202,0.13156074706702928,0.0005931327894759748,0.035573440162838886,0.033871472469748774,0.011333559014218992,0.10177435458945162,0.0055861407555282605,0.10005625392481686,0.0022677467400188606,0.07544222863677834,0.003954418314044531,0.019819665287436866,0.0017897664843038116
GRL,0.05787258149048805,0.30791772970887304,0.15736670344737466,0.007552791471792295,0.031554571734513856,0.07072445798754858,0.032183095547803194,0.003284511418181723,0.04166115611202131,0.00569590868404489,0.023326994800871692,0.035464200279275,0.09728386953710608,0.060073900273190706,0.03866125592577095,0.0002466499075782142,0.0007100807655686101,0.004611458177326108,0.000213388447853186,7.533941949198757e-05,0.01913261860995742,0.004330788226448179,5.594802692032448e-05
GTM,0.6566725460350342,0.04638019736778469,0.03975300638117016,0.006649367189765098,0.01622156070634153,0.030763260371651172,0.001018690193803182,0.009174220934314956,0.013692255636324679,0.08976787701709928,0.001897684466628261,0.04789019917277551,0.001868351208017403,0.022241682923577786,0.013660897693056714,0.0001519606824916277,0.00027492962833748283,3.2736029197347664e-05,0.0017244986087669929,7.506893561544161e-06,0.0001391625792010352,5.281253376833617e-06,1.21270277226661e-05
GUM,0.101770686616983,0.16853489121115214,0.0582124026125646,0.0006021964518826349,0.009276176414091676,0.01702301910360505,0.00644196154082194,0.007610695031659119,0.003727024824080608,0.03508579462678798,0.005453005916778112,0.09616769281894083,0.16443748142224668,0.014944357529301918,0.022451153850095926,0.2706610858991681,0.008626897098769374,0.00037674972517832793,0.0001915707633569564,0.005653357067363355,5.562803957552093e-06,0.0027315070112106984,1.4729660003467193e-05
GUY,0.5989526987811981,0.08692963296106417,0.01714256476244836,0.033622069355801885,0.006494146713168627,0.0750952212588748,0.02650438846147331,0.02301706287354288,0.003113591302643293,0.006776012507625306,2.7757746408089902e-05,0.05596028987559483,0.018597376586573903,0.02212600940385769,0.0016699597758064793,0.0001556676821699329,0.0010161165380469838,0.00046198570290648973,0.02104273353419694,0.0002182835955885653,7.456395726446726e-06,9.422866582812363e-05,0.0009747455194549682
HKG,0.14559125157609368,0.1535773196569323,0.0016815929429723003,0.1231054108864952,0.29849070055513344,0.03316395799886086,0.11319192061757366,0.09564784225288142,0.02305989946541954,0.0019279433038814334,2.992021946114728e-05,0.0016148857171266833,0.0002491210309824577,2.3642118845837592e-05,0.0020377964623352223,0.0008198723388304621,0.004172791825810753,7.521217962371995e-05,7.771228512688363e-06,0.00027044667628745717,0.000988582272342108,0.00020940035083789497,6.27183227594454e-05
HND,0.6509192716618954,0.08699989590955393,0.03595906359211252,0.008419070502046632,0.06420711192871857,0.0035219961107388555,0.0024371908588034664,0.003077093955866284,0.0012096192498486237,0.11630376889668748,0.0014649763362288646,0.011673312653593238,0.0032798495159117175,0.0009107819382123856,0.0002516300105109232,0.0019178985724731146,0.0006776629346940072,0.0006670844381925101,0.005529416875827733,0.00014624462300879995,0.00021020003520394324,0.00021516992100786933,1.68947886296627e-06
HRV,0.45336255434312317,0.10401476316758779,0.11364595257881854,0.1943682554239484,0.018006137947006343,0.003457753424348227,0.007276218285202994,0.003272860164069972,0.04016549770242705,0.0027827119167752974,0.020911273425426945,0.0007979304839374129,0.010445120955551968,0.010178952903047909,0.007842067611992024,2.0345331357687683e-05,0.00011913934177745302,0.0004170896849338591,0.006623642623811556,0.0008037923021005102,0.0012511584253792074,0.0002153211235343806,2.146083384134566e-05
HTI,0.4317901585055558,0.046667618587530935,0.042607035747177724,0.004485154573474217,0.23327817613652088,0.06822738968946303,0.004811192993537394,0.0010607257459827712,7.318104174180088e-05,0.00011995993634095682,0.04049739494540417,0.06901087192196619,0.009836777917039843,0.03221319161588353,0.013086502596542184,7.773088836370187e-05,0.0006744740321854492,0.00011160838892392305,6.588935881336068e-05,9.992609996525837e-05,0.0007831121153543614,0.00041305024583394384,8.876916398413797e-06
HUN,0.3581559127727622,0.12342400044874875,0.05430121883801577,0.0004863027238210698,0.045420348611118364,0.01405761222645949,0.12402720037050968,0.015114030340669464,0.045347400724809535,0.049882511216026715,0.02931127928716753,0.0009645593483871051,0.017407318379376605,0.03551619376729194,0.008438579750254565,0.0020287473924590405,0.06648514788735184,0.0017614226497431613,0.0005392582624238688,0.006483449196933898,0.00010482139196478271,0.000609719950748782,0.00013296446295606943
IDN,0.5706508697411944,0.0756463935910382,0.03313301581976105,0.07723431177747064,0.05105419327841542,0.0033484615040187547,0.015568760683319019,0.01864803158393601,0.05472169659226293,0.020091604041462263,0.014762736578712075,0.02816750160435082,0.022578466713773598,0.0002588338216466504,0.0018897843355619728,0.003551644705145166,6.720172136223379e-05,0.0012513954025173393,0.004992260042752952,0.0023559181295146245,2.2284685003638744e-08,6.963483821830512e-06,1.9932563276723318e-05
IMN,0.06323875964349226,0.04476323505368672,0.002859182954345354,1.8862104164523965e-07,0.0031989859462739443,0.010871804036511794,0.003263230500197868,0.0009225241926779303,0.0033572150830540426,0.05237241899502472,0.036920225831123,0.11454230724441745,0.0055020981994834154,0.027993138832319575,0.11801321086576899,0.04615764144352017,0.0017779152296159525,0.2079210286468136,4.237604387441627e-05,0.11260615634885336,0.07499610657218782,0.06824196567028655,0.0004382840454293891
IND,0.15722222423167728,0.17543330575786,0.23574490187507863,0.2506110922888564,0.05611311218826677,0.012671733871001298,0.004160775506984345,0.02157601728667277,2.9534414782428855e-05,0.004010957934225617,0.0027646425523840256,0.048905230291713966,0.009010009157446272,0.00733810568965704,0.0001227233935817638,0.0010042921510056081,9.051198596927819e-05,0.001757597942745346,0.009107872556455641,0.0008847882245336424,0.0007592658637692098,0.0005297130379914547,0.00015159179734124164
IRL,0.13473992103483606,0.06700386539795684,0.004242507651183921,0.0005593891629112819,0.0023583163402554337,0.03682235268280581,0.5617200321478736,0.03178021720130768,0.021562926632220893,0.010916783013817067,0.06705666828984023,0.05792396216621586,7.774261807402604e-05,0.0006094335720921141,0.000615930207368992,0.00012247345955870994,5.501429441877501e-07,0.0017394752323546961,1.1704165643490638e-05,6.787472557832299e-05,5.216262239629406e-05,4.442181769665444e-06,1.1269350995167115e-05
ISL,0.6500895173142267,0.1776509831945455,0.0010564130834369468,0.012223392888767268,0.0007161272529688504,0.043657031097896114,0.016083378560051025,6.610715566578665e-10,0.014865772879832652,0.0011282124430895797,0.01853114066500166,0.0018326788776018672,0.0006393193296533381,0.003411596004965824,0.042345445561629044,0.0006505168604598402,0.012228928243741263,0.00042327748348171024,4.8817111014555205e-06,0.0001550137298635719,0.00221881646427505,8.706107103835465e-05,4.946213008971074e-07
ISR,0.2446959652540811,0.08535826056190662,0.04611757727371066,0.09282730587163748,0.12464055313467583,0.026285406284415384,0.0005648589715264907,0.22106581225124367,0.005040004990144485,0.008133675883570515,0.00013550851535165895,0.0017119486453489154,0.00018738030788685144,0.009112749774888617,0.019805749231800906,0.018687463074920394,0.0650374855546102,0.024665027253075993,2.098226121370442e-05,0.0010151649492213877,0.0028514364059475236,0.0020059290418551292,3.3754506966631844e-05
ITA,0.010418037906717664,0.21111269374762612,0.11385619148724462,0.17387138815950343,0.23922333486527847,0.010829028892499608,0.0010722479522714415,0.021995239823319433,0.0006395978943054388,0.01667198519934737,0.031392566566483995,0.09402297314442704,0.006889737438220277,0.03350471497749065,2.6742440112267133e-06,0.0005582049410130534,0.0034767406151320714,0.0012478076388600832,0.026184164202049123,0.002355576485783011,0.0005400375594270262,0.00013229616073873722,2.760098250171912e-06
JAM,0.062200463466565804,0.2990148225350793,0.022608473148812706,0.28072984766804615,0.0023485180062306574,0.05353665336416005,0.0056719743950154125,0.07963748137040332,0.003189365745509423,0.031276575053009285,0.030313718816850185,0.009960103912771434,0.00016219695493208737,0.005290395276683803,0.1018557289675992,0.002016310466847518,0.0023934861083685023,0.005750913687602154,7.49730691475539e-05,0.001089481868158912,0.0006571063910716378,0.00020682356758194896,1.4586159553052486e-05
JOR,0.09705897108723492,0.011869456187721601,0.01777850197163433,0.01495923083996579,0.010445079140918485,0.05204940836263626,0.07937115617927348,0.14772482045963825,0.3038807778206075,0.20867192708036575,0.0039401559661852254,0.0009658363498204247,0.010505281694786062,0.03249222743295354,3.0177147126104993e-05,0.0023966406141210945,0.0037225156979450846,9.899363016330315e-05,0.0005864207729668629,0.000220793992255075,6.594833054975976e-06,0.0010916227233216252,0.00013341001530419344
JPN,0.15378681368325142,0.4538072921655284,0.0022486213149243246,0.10246694054383278,0.010512449964599057,0.04323037799561885,0.03358440633360507,0.03935060949590543,0.010534304585071194,0.03167185813071059,0.006243537218511219,0.018019917594330595,0.0118253310887521,0.022826466574853183,0.015925053260570685,0.0004900955028048937,0.02933956796952802,0.004215140257491205,0.005897955016864219,0.000693701425278513,0.0015195128276745946,0.0018086857441468591,1.3613061465606342e-06
KAZ,0.03370735267847788,0.1284169012143688,0.08994031483304789,0.28780309004597043,0.06573132290484557,0.003020567692564985,0.02320764586471566,0.08384718831973194,0.18334250064185237,0.022866982517411205,0.010067946602101316,0.010696809912472438,0.003504720590262506,0.021556592580473013,0.0010111498739484822,0.021846951553139295,0.005170451652168474,3.932306037759634e-05,0.0014878098664434282,4.745397244326598e-06,0.00196846608297272,0.0006449533864150847,0.00011621272899463964
KEN,0.5176089901207411,0.0445671397512567,0.060900153656690145,0.11933696359436662,0.0760341317673625,0.005184296834147513,0.00012762423995983522,0.023036180348719376,0.06804790659740524,3.2915594454811847e-06,0.007011660863921219,0.0015756382974651821,0.006996498284004473,0.005829614783420274,0.03686842326291571,0.02126853589745827,0.0033058859990249007,0.0007064065955734095,0.000434087747656099,0.0009015769880045533,2.6846826210087993e-05,3.6081039930103035e-06,0.00022453788025817906
KGZ,0.036807589387935796,0.00476744827801362,0.23823465708392466,0.07862726661457867,0.2516132203224106,0.11404546898250102,0.02498762868486568,0.0006626628731540674,0.022569191783312518,2.572918000804198e-05,0.0008391367304024767,0.14605973689035262,0.012345509656512663,0.005851570654683935,0.047886866828285114,0.007089332465151743,0.00042277224695644355,0.0005494906751132949,0.004331209998800455,0.0018261970513088173,0.0001582422644681447,0.00024388796003029,5.5183387229344466e-05
KHM,0.204893340860711,0.01726753542695553,0.14856209905785406,0.3746681432447429,0.10240545450728672,0.04226174130950319,0.004068136332586175,0.006686195055247421,0.006762689934953603,0.004840359383629996,0.03521736455413038,0.021006459379684376,0.021931326893106156,0.0018214887634298888,0.001365020937004066,0.00103765947134165,0.002794548390859816,0.0003127843732959997,0.0014758606945049421,4.384438332512932e-05,0.00018696939062200167,0.0003314406352435513,5.95370199816447e-05
KIR,0.15888601421496065,0.0008531605177914192,5.950434804350518e-06,0.016208144112832418,0.011596362837906408,0.4415450077759637,0.0003156186005663656,0.02882093619855206,0.22121911756800725,0.010064980744046388,0.022669601200563626,0.04822773548866326,0.014253789258685775,0.0013548160582953763,0.015132029858496779,0.0007680439736314289,0.0032035813283278116,0.0002949905876137159,0.0034655499948104277,0.0004071895974947427,0.0005812638244746562,7.026407864842126e-06,0.00011908941564641636
KNA,0.04703389326537038,0.08097307959782948,0.026697627685339897,0.06047580026022788,0.013731395043702672,0.10051127090384887,0.10615966340976266,0.000997529980780174,0.07750810652199375,0.0018108622818113309,0.18680439646603525,0.050472230303387766,0.04948534818457413,0.016961660219912356,0.011678353207630384,0.07036054035824776,0.023351050123254214,0.00412240297981021,0.007822434577224986,0.032645540460227676,0.021246039939299566,0.005824300533955724,0.003326473695772663
KOR,0.09585013534060202,0.4302472100560287,0.017768595553268297,0.0417540632014574,0.08608047997310779,0.007646693827399014,0.1104401456426237,0.0308552639397982,0.006960645858219438,0.0012692501236173876,0.060198755390104684,0.004973229272633492,0.025272411449223823,0.004606881083806541,0.014785978642132349,0.011744679134109204,0.021114937543886055,0.0065101513507316786,0.0005735924021076445,0.0023994712049927596,0.016008073968586223,0.0029344771243797413,4.877917183752418e-06
KWT,0.07488521358564859,0.06212385049404377,0.0856851650337633,0.003940843500722926,0.04548779314146202,0.15259234361784418,0.010676354427201114,0.036899534938033406,0.0017599914377510848,0.11410752996668541,0.006197406833624474,0.050237859398667636,0.1523972884390507,0.0015447894009950034,0.00864783143853066,0.18768605171289537,0.00044373757742531425,0.0011042475737287533,0.0020026229114373947,0.0015149492639223805,6.18365274080727e-05,8.117339239084104e-07,1.9470452344790146e-06
LAO,0.5284207027349705,0.04141633691526862,0.05428575215454666,0.2612347638754278,0.013507738598210032,0.00014204669298334188,0.0036763044335262345,0.015587892688769867,0.001281764279086777,0.028292225324289755,0.00040623798962577493,0.034529783345075185,0.003443841388858959,0.00491864895593306,0.007637422540620207,1.033530396002717e-05,0.000175376597161415,0.0004231331558692938,0.00018589553840186353,0.000278482533171134,0.00013944698403728438,2.145042288958904e-06,3.7229279173519823e-06
LBN,0.009468496431799235,0.033079527040201666,0.017709585403998612,0.0003157196662233995,0.04428627510666242,0.5467794835898215,0.004025157484760039,0.06258523386668077,0.031654458126150586,0.0227843463440336,0.05663025652840031,0.0007898190006569431,0.08081546531664847,0.026591594193468557,0.00028393418537007683,0.03294407839710586,0.021462682709476447,0.003588640872637136,1.9925137545694974e-05,0.0015690788434572654,0.0021505215896172923,0.0001675433739284294,0.0002981767913555908
LCA,0.2943054479822115,0.007056250946896235,0.09181070739920938,0.02792869843067661,0.002439256399258356,0.023889024160161178,0.06787314405227723,0.17650912806623215,0.037059758270718855,0.08231036045607062,0.03922028039816378,2.121996768966043e-07,0.042365455919142515,4.690138495812406e-06,0.01729309573216915,0.055872464789598134,0.00024704228422807835,5.839927291192415e-05,0.011713313548130641,0.003969724600770005,0.017181302805217593,6.167771012314216e-06,0.0008860743767708672
LIE,0.10605781122343658,0.18053505477070533,0.10093591786714831,0.006877162164416694,0.0007521233398921114,0.2495865234939667,0.001725424283211633,0.016423701017536468,0.02081189993616396,0.0007758910477081407,0.17153035287271093,0.00590886556049798,0.08234063226394363,0.004466368822971213,0.03248568196645525,0.010335839385004097,0.0003958236111906655,0.0006803364321706551,4.01193743829502e-06,0.0007769648230672272,0.0018177824441108466,0.004027509303660897,0.0007483214325923838
LKA,0.00789591440292277,0.1558362053534219,0.16879459780152972,0.2198369904627134,0.04199119477535091,0.17175720313504786,0.058359809572607176,0.004245141058712154,0.05665840292053649,0.038849328026120546,0.0009545748459987248,0.0015445301752077553,0.00021262563510317906,0.011737993996675085,0.023017957514718648,0.01529603692448654,0.00012921906199280154,0.012533816074336393,0.008947494197254264,0.001110668778384348,0.00028068680787298795,4.7648254551855453e-07,9.131996460869607e-06
LSO,0.22072685910054365,0.041558364445539925,0.037496825521491514,0.28822285894280625,0.009965666463907617,0.31105194602317393,0.000640197898800742,0.00806995958630625,0.014858802311465105,0.000634771480130662,0.04184226509159893,0.00625569347316485,0.0027372797526782444,0.0025647773298305594,0.012024260876480302,0.0001560828753507993,6.503633381151231e-06,0.00010624351505996825,0.0007008151039680247,3.4372564617979195e-06,0.00030486454558086213,6.156429615486701e-05,9.960476124068807e-06
LTU,0.5209401645941045,0.0017719527853525077,0.05603943555800619,0.0006047089661661156,0.16568965585916132,0.03693861403748745,0.11559821813569744,0.05803518765124833,1.270832440853408e-06,0.0005079782022595457,0.0001958670240376646,0.007960661730319098,0.0009663576246939605,0.00834280626362586,0.0018555900966625233,0.00015390153928474985,0.0040791173430985575,0.008628851407045543,0.008051444934535143,0.0009022762232986355,0.0012291182175397663,0.0015004613543665214,6.359619567563168e-06
LUX,0.3210401574536347,0.11745133777919196,0.0756885952575285,0.004490633438999448,0.002939330235821172,1.1065482085172818e-06,0.3850701314676693,0.07004569542140716,0.00570660197108809,0.002509305189322351,7.20049002817726e-05,0.000997903969640397,0.0013775706071688049,0.0024546565977070405,0.0016003447858866416,8.195661641411478e-05,0.0016325134217666903,0.005869294341907113,0.00013282704568059824,0.00044045210900801467,0.0003230143713108432,2.460043569540924e-07,7.432046600005019e-05
LVA,0.5650419206496928,0.007492406129815437,0.03402960671718089,0.00033197893139629155,0.15781854333803474,0.0313462729317648,0.13065418063464884,0.022094769359884896,0.0015543548527662725,7.030682651707708e-05,0.00016341532711478793,0.01666948813529252,0.0024852242832547485,0.00019439902253425107,0.008275714012501063,3.636953853994558e-05,0.0020079057599840925,0.006140418895262297,0.010407387417241294,0.001050864497007216,0.0009712121929478606,0.0010346639952615957,0.00012859655135606378
MAC,0.023598319488807362,0.2653170109228339,0.08612397448876456,0.014129998949537582,0.0012825712399422817,0.4464855686788031,0.001058041864696056,0.003221130132843541,0.01296630369061286,0.019192470953782056,0.00011591964578079056,0.005029629947074036,0.08259454053034838,0.003635899251898529,0.02200065907761021,0.008086916023788356,0.0014082088158226085,9.291522575806588e-06,0.0004443365064282243,0.0011847593918132488,0.0013699498344935915,0.0007130627500252589,3.143629171767869e-05
MAR,0.24527066113599935,0.08342603049341057,0.0014467342544848684,0.11204446277943363,0.134842543220676,0.0002990580373112342,0.014086852355112173,0.022874997036354757,0.013607547950802209,0.003489883939120557,0.01788149350468195,0.009747384597570425,0.18614108457644854,0.047835567351245244,0.050053693468250574,0.03709234395040835,0.00019186909656276476,0.00200539568685012,0.0030162077124451124,0.013458722356544037,0.001128217209943957,8.354004109335187e-06,5.089528223440702e-05
MCO,0.27199835329469824,0.01426535093275364,0.055277382016887,0.003117947020283148,0.0002843735168750129,0.237781126715786,0.0037330485928601985,0.024328694224383083,0.03592177169948509,0.0002747756029369863,0.2059122633753061,0.009127679458139798,0.12265578278138915,0.0035096337243396944,0.00011103224526878028,0.0009244963820184749,0.0001217530416023547,0.004168741110686919,0.0006574682120812065,2.1005303861200825e-05,0.0014977844084132859,0.004073387803317867,0.00023614853662681933
MDA,0.2710221734803124,0.11909804767452986,0.16766711450181385,0.030848021853143646,0.10065392643079854,0.035654351781776186,0.003619179473061781,0.025281914971331285,0.03755187590170932,0.043653417371358486,0.024985103803471877,0.08552339922501591,0.001131800275459756,0.013971724795148006,0.016117432890175944,0.013450393384533434,0.00012017960084735306,0.0014763741306414023,0.00047737903789096716,0.005714751528776803,0.0013911817135628542,0.0005652319276436023,2.502424699678715e-05
MDG,0.5436461164051399,0.041856807964673545,0.0029879169683288717,0.155311839248249,0.008513257948369055,0.001465457424293976,2.3804693196377037e-05,0.14034758358395252,2.1173658271101995e-06,0.020061158027852605,0.0009336286703964916,0.05876868470395141,0.00032201177589953167,0.016957864654333448,0.003321218097418103,0.001205191301427681,0.002151969727069676,2.712076993909679e-07,0.0015502774747501874,6.789800440379723e-05,0.0003352081323473314,0.0001686345120741853,1.0821083458001303e-06
MDV,0.14975153774274957,0.05707653940089505,0.021689569412550035,0.031470247942631806,0.007916739128951704,0.0033703146615692665,5.2120059883775025e-05,0.10323230992303756,0.09732681185183036,0.038012382643326,0.15391912189517828,0.015478104129615325,0.27383316874468894,0.0010016984380174401,0.014546602373375678,0.0019387564793662123,0.001806264829064677,2.0900507411460785e-06,0.008982353511520012,0.0034960517156762683,0.003726098347659651,0.01018625106545492,0.0011848656522160214
MEX,0.3729867948768705,0.001907067488160827,0.04857784009574636,0.0008887716319158025,0.1729605129159542,0.016829868255228343,6.421888177605183e-05,0.2775089085795664,0.000934873901779893,0.004889093506729173,0.002051211990424397,0.02402333437825807,0.016768851635777054,0.032204446953249546,0.004974417364032198,0.001592345369572876,0.0006469274788064002,0.0010405681843261285,0.013067994195145588,0.0007216691242235469,0.0036033981472343873,0.0015684889129513077,0.00018839613227094392
MKD,0.2922840466140564,0.3049674180461885,0.09277208081177696,0.1802778682580682,0.03238107474942049,0.005216906314267608,0.00020076940343616452,0.02088421872497654,0.026514655600606157,0.0016677004058701604,0.004956603926893186,9.06240243303307e-05,0.0017171830544033017,0.0002197735643878477,0.006963281270199091,0.0018014800164068026,0.00010535319274020184,0.009396801099442863,0.0016588383242719397,0.013817754066021058,0.0011196417846154924,0.0004753594568674605,0.0005105672907528341
MLI,0.46603095362813196,0.04768885288185633,0.05976127859106381,0.10245056523651695,0.18756359146273852,0.01289811364278322,0.046454229098366294,0.02191439073271479,0.02027925412309729,0.0067650912354590784,0.010160322256001112,0.006708047776724547,0.00020263393009081635,0.00028949420996492235,0.0062404912894693555,0.0009426446528733476,0.0017709268176189232,0.0001681936814535096,0.001099210011989627,0.00035090215650881523,9.459688086356091e-05,0.00013218073137919665,3.403497233385314e-05
MLT,0.3934013733237513,0.0020308963895084224,0.011457330494888536,0.052345899716661884,0.010334017382476282,0.05352197750568916,0.004472741488325163,0.06728931343565946,0.2206791632939088,0.14040056334175716,0.011570982062267523,6.402115332451387e-07,0.005004228593397857,0.000881400446170858,0.004434240631443031,0.016684145297894103,0.003045022669983526,0.0019196375293669963,0.00015633693622885676,0.00015708059936138556,2.5872010000103217e-06,0.00011422515913443618,9.619628959179974e-05
MMR,0.4926703565697997,0.033287433699131994,0.016353473661365022,0.2161682458990101,0.003520215968932107,0.07245081671846637,0.022980880999346805,0.05520033541008029,0.003918991953894713,0.00038069364376226857,0.007631609956849421,0.04896134544956431,0.0005714718424053392,0.007977829011477502,0.0031051108755370334,4.701000131506115e-05,0.0034484532511876212,0.00031710890723481475,0.0018402539827489471,0.0018764115593932,0.005373588242110284,0.001903894217551695,1.4468178835389422e-05
MNE,0.32552973683560193,0.17456748547413697,0.23792025788175483,0.15093970422480488,0.045137824498602465,3.8522752233138025e-05,0.0012983150888369267,0.005204885267285298,0.04520970284936224,0.0004212911262808494,0.0006692068749795489,0.0008921024738546963,0.000903444028374466,0.000644995928745721,0.005285215389579782,0.002205631211087148,0.00012589591751679187,0.0003980251525680762,0.001346285370192433,0.00021459308100446825,0.0006120157046132722,0.0001634452818637385,0.00027141758672033777
MNG,0.05840487509160141,0.010752229953551086,0.17109122807586216,0.3159038404796345,0.014694169415412689,0.043916268194416144,0.009442162281031447,0.1227965584939087,2.006947929820133e-09,0.03799470153145247,0.053447908674631776,0.0299018783737448,0.10067979656270704,0.01067502035826591,0.012422228363351034,0.00040886010200548916,0.003409031960331866,0.00033900514644293484,0.00019687459833648283,0.00029321695572907667,0.001492986107291514,0.0008237715011324847,0.0009133857722109726
MOZ,0.43817967446335654,0.07929642035434412,0.00011068062921224173,0.09605483736503778,8.138583281671616e-05,0.13262890409199143,0.02871719616131303,0.0019442806751882099,0.0019801477291860763,0.1458802285087886,0.028406780423651867,0.015112409162289165,0.004419299024806892,0.011060701022658721,0.01541114447327996,0.00018865968297497823,0.00023749762676820158,1.1910470078657599e-05,1.1823912569102366e-06,0.00014256919218204575,3.805583426826244e-05,1.729278087035654e-05,7.874210367939265e-05
MRT,0.16609626298341362,0.03941952975990143,0.04223064225130125,0.01925215368850792,0.05857369569026612,0.03518224107802538,0.0118806845208342,0.10825463640623494,0.020160530484936153,0.4222896011829845,0.0025928305643134687,0.017010753793806562,0.0021296075017254966,0.03023096682671608,0.02090867548521036,0.0015018903919032912,7.62937220129939e-05,0.00040623922477193964,0.0012364057880718813,1.2684254692221212e-06,0.00035700365277049277,0.0001406906676912609,6.739590913142149e-05
