CountryCode,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23
BLZ,-2.42805146784636,1.2572724564530366,-1.5031054993020927,1.8508334883982243,-0.7250807884723651,0.5227120488381117,-0.1758885240515358,-0.4680084160083001,-0.033301611939886525,-0.7821756545216988,-0.24660024467024513,-0.007932786783107595,-0.1692336640982773,-0.26116891870369463,-0.392132871142436,-0.08692349041506806,-0.08747486201271534,-0.009121290745199849,-0.14667456421173825,0.13565854232202432,-0.009784172314548794,0.11085833830309284,-0.04208432231733471
BMU,1.3510941796801008,-1.8289659386086699,-1.2293263211647563,-0.06339502395643812,0.06097748333486637,-1.5442965699071098,-0.6732575970922776,0.3997902419611783,2.234917885391584,0.37890094682990233,0.1431349129692391,0.4192782664134192,-1.1976952366864302,1.0195220678067083,0.39232654679173,1.6302912133484988,-0.5274175302928235,-0.3276063255713416,-0.037635921369730756,-0.3858580349721342,0.3088816241415318,0.273135252465682,0.04544870522880109
BOL,-1.7035683542567113,0.6428232888648103,-0.6186247958232167,0.5827829082074085,-1.1339762059023344,0.2137762990410357,0.45035447348075325,2.3029512989251932,-0.7023147474047564,-0.6338811959628089,-0.19164279186097713,-0.5507755130448196,-0.04965425111623477,-0.07730599867434113,-0.3409693985491562,-0.02011823178473193,0.05040345197072034,0.021917636647683748,-0.3866003207281839,-0.026184335063046453,-0.0156319520557238,0.012391608360073926,0.09202328808847504
BRA,-1.5271477038379446,-0.17110625123312098,-1.469102024300579,1.283475775690978,-1.0043216934284158,0.328779449932238,-0.6388768795804404,0.49914156980071794,0.5038067038682524,-1.0348293508087147,0.33716846181241805,-0.14775752844626555,-0.19820982209048485,-0.2159798327001796,-0.18427278471016775,-0.09055536348011099,0.21134010912793103,0.0014838866114868096,-0.0270922811322628,-0.07187928320252635,-0.07090714061134057,0.015124739075480701,-0.011026130739524423
BRB,0.8754184601485446,-1.0252677052961432,-0.7640325033598542,1.3798332532949045,0.4617039679174572,0.7616768477530949,-1.0303495739016055,0.4620258015134234,0.860293791478492,0.013101450372403619,0.09951351572377655,-0.8838687720781271,0.03114541920743132,-0.04439784238136322,-0.26401286575887234,0.4275084319618999,-0.15536686511688508,-0.28879783445940566,0.009290615725828894,-0.1576700004051469,0.1772721516766413,-0.029433026863744372,0.09600434785584136
BRN,-1.0090070823796218,-0.4759645363189384,-0.748557984096926,-0.09557766745183573,0.8645015507809418,-0.6991464921533522,-0.45847550861262854,-0.1340483315379628,0.5721468648163118,-0.8694784857063539,0.0684086950932828,-0.28569800617586777,-0.8041077461269445,-0.009238024167612022,-0.3758848859392758,-0.6466377718624355,-0.175245679275541,0.046831577566350535,-0.15212629039795705,-0.034040828880739726,-0.04548366830021554,-0.022261179651948664,0.009612613600960869
BTN,-1.1063839556701347,1.355152556548552,0.7269137188229093,-0.8130203290701735,0.12731358194520523,-0.39432491077293413,0.5731072859702251,1.0230523970203282,-1.2206432070404802,-0.19616432165712766,-0.9701287651377887,-1.062237244188226,-0.30766462452036625,0.5430094271578566,-0.4615702786787362,0.5972977525656381,-0.09910358847798673,-0.09967343773592595,0.11981976451254181,0.6060006361320329,-0.025383426472207846,-0.2394309490008158,-0.09189490861920178
BWA,-3.2306706357294264,1.208462154962717,-1.6610544237804348,3.104134563360848,-1.270861177453603,2.08141596510651,-0.04493144959266207,-0.1390520109550805,-0.6995274914771757,-0.30804992873775405,-0.6693616138044691,-0.17744360490569638,0.4175174200419296,-0.10310235864685442,0.28820321698213935,-0.09555736923433183,-0.22988396557767113,-0.16882193214715252,0.3675450971830176,-0.0726310450081448,-0.08165784096257465,0.06702863295252563,-0.023790772662687018
CAF,-3.6705447775101323,1.2295010936388235,-0.849874206913682,-0.26595433558467363,-1.7907817740347174,-0.4531688056325129,0.016025367323508233,-1.9948283952998334,0.6578130803948418,-0.7024686148374141,0.17585044495091887,1.298788518748721,-0.08115470086736093,-0.6719134391364682,-0.39116986274219995,0.10039993265063124,0.17394363446072716,-0.03313850895423231,0.11414070247920831,-0.0598797944320137,0.1008100777794758,-0.06414331698783424,-0.01683667504451437
CAN,2.878870533350012,-0.9709680750978353,-0.01459093744340957,0.08012840112755518,0.03818683875437767,-1.0160157888132717,0.4093092026668144,1.1975651416292161,-0.3506099310034257,0.28510557722755403,-0.9626153981712353,-0.3460556187925992,-0.23487244453965903,0.8549597796369595,0.1893482198598973,0.8370640743989829,0.347004546777102,0.12392530246700215,0.010527665806651623,-0.021182197287857873,0.003938473840468275,0.008486362210310888,-0.08503273496245997
